customer_id,coupon_id,start_date,item_id_count,selling_price_sum,selling_price_mean,selling_price_std,other_discount_sum,other_discount_mean,coupon_discount_sum,coupon_discount_mean,coupon_applied_sum,coupon_applied_mean
137,24,2013-05-19,24,2834.2599999999998,118.09416666666665,42.3637299664072,600.1899999999999,25.007916666666663,0.0,0.0,0.0,0.0
138,7,2013-02-16,20,2187.75,109.3875,87.32588383840094,15.67,0.7835,0.0,0.0,0.0,0.0
138,20,2013-05-19,27,3102.8100000000004,114.9188888888889,80.5380108220925,15.67,0.5803703703703703,0.0,0.0,0.0,0.0
138,136,2013-05-19,1,117.19,117.19,,24.93,24.93,0.0,0.0,0.0,0.0
138,685,2013-05-19,2,369.73,184.865,40.29801545982135,106.86,53.43,0.0,0.0,0.0,0.0
138,705,2013-02-16,2,205.18,102.59,0.0,14.25,7.125,0.0,0.0,0.0,0.0
139,9,2013-02-16,11,870.92,79.17454545454545,23.339802211516854,422.46999999999997,38.406363636363636,0.0,0.0,0.0,0.0
139,37,2013-09-16,1,88.69,88.69,,0.0,0.0,0.0,0.0,0.0,0.0
139,492,2013-09-16,2,177.74,88.87,25.441701987091978,63.4,31.7,0.0,0.0,0.0,0.0
139,624,2013-02-16,4,281.76,70.44,5.459432204909227,112.19999999999999,28.049999999999997,0.0,0.0,0.0,0.0
139,801,2013-09-16,1,66.97,66.97,,53.79,53.79,0.0,0.0,0.0,0.0
139,811,2013-09-16,2,195.55,97.775,12.339013331705262,88.69,44.345,0.0,0.0,0.0,0.0
139,869,2013-09-16,4,401.08,100.27,24.827516992240692,124.67999999999999,31.169999999999998,0.0,0.0,0.0,0.0
139,993,2013-09-16,1,89.05,89.05,,42.39,42.39,0.0,0.0,0.0,0.0
139,1079,2013-09-16,10,1042.59,104.25899999999999,45.156995877346255,128.22,12.822,0.0,0.0,0.0,0.0
140,8,2013-02-16,68,10029.840000000007,147.49764705882365,126.61990783463982,2260.75,33.24632352941177,0.0,0.0,0.0,0.0
140,9,2013-02-16,17,875.9000000000001,51.52352941176471,22.105961283434514,47.739999999999995,2.808235294117647,0.0,0.0,0.0,0.0
140,113,2013-05-19,4,427.44,106.86,0.0,41.32,10.33,0.0,0.0,0.0,0.0
140,207,2013-08-10,3,444.89,148.29666666666665,88.63481332599135,3.92,1.3066666666666666,0.0,0.0,0.0,0.0
140,219,2013-08-10,1,106.5,106.5,,21.37,21.37,0.0,0.0,0.0,0.0
140,598,2013-02-16,1,59.49,59.49,,11.75,11.75,0.0,0.0,0.0,0.0
140,673,2013-07-29,6,1920.6200000000003,320.1033333333334,165.36606092746683,213.72,35.62,0.0,0.0,0.0,0.0
140,796,2013-07-29,28,2920.8199999999993,104.31499999999997,44.74629928832105,240.38000000000002,8.585,0.0,0.0,0.0,0.0
140,812,2013-02-16,4,639.02,159.755,61.49357717138704,128.24,32.06,0.0,0.0,0.0,0.0
140,1010,2013-08-10,1,142.12,142.12,,35.62,35.62,0.0,0.0,0.0,0.0
140,1069,2013-07-29,9,969.24,107.69333333333333,23.251649941455767,708.8299999999998,78.75888888888886,0.0,0.0,0.0,0.0
141,6,2013-02-16,65,6199.299999999995,95.37384615384607,49.43185817024747,1223.8999999999996,18.829230769230765,0.0,0.0,0.0,0.0
141,89,2013-02-16,1,35.62,35.62,,1.78,1.78,0.0,0.0,0.0,0.0
141,107,2013-04-22,2,113.98,56.99,1.0040916292848987,30.990000000000002,15.495000000000001,56.28,28.14,1.0,0.5
141,108,2013-04-22,2,71.24,35.62,0.0,3.56,1.78,0.0,0.0,0.0,0.0
141,109,2013-04-22,13,1239.95,95.38076923076923,36.11254986417198,805.3699999999999,61.951538461538455,0.0,0.0,0.0,0.0
141,177,2013-08-10,1,135.0,135.0,,135.0,135.0,0.0,0.0,0.0,0.0
141,440,2013-05-19,2,298.14,149.07,60.20307135022265,21.37,10.685,0.0,0.0,0.0,0.0
141,496,2013-04-22,1,60.2,60.2,,3.56,3.56,0.0,0.0,0.0,0.0
141,526,2013-04-22,3,177.39,59.129999999999995,20.670009675856466,49.51,16.503333333333334,0.0,0.0,0.0,0.0
141,529,2012-11-19,1,142.48,142.48,,49.16,49.16,0.0,0.0,0.0,0.0
141,533,2013-08-10,1,142.12,142.12,,0.0,0.0,0.0,0.0,0.0,0.0
141,572,2013-04-22,33,4418.680000000001,133.89939393939397,52.91919712751897,304.56999999999994,9.229393939393937,0.0,0.0,0.0,0.0
141,599,2013-10-08,1,89.05,89.05,,13.89,13.89,0.0,0.0,0.0,0.0
141,694,2013-08-10,1,676.42,676.42,,0.0,0.0,0.0,0.0,0.0,0.0
141,813,2012-08-12,1,142.12,142.12,,0.0,0.0,0.0,0.0,0.0,0.0
141,819,2013-04-22,2,295.28999999999996,147.64499999999998,43.0698740420726,56.28,28.14,0.0,0.0,0.0,0.0
141,869,2013-10-08,44,6990.040000000002,158.8645454545455,60.862725235109195,2532.25,57.55113636363637,0.0,0.0,0.0,0.0
141,932,2013-10-08,3,178.1,59.36666666666667,41.13043317706894,0.0,0.0,0.0,0.0,0.0,0.0
141,942,2012-08-12,1,60.2,60.2,,0.0,0.0,0.0,0.0,0.0,0.0
141,976,2013-10-08,2,267.15,133.575,62.96785886466205,52.36,26.18,0.0,0.0,0.0,0.0
141,995,2013-05-19,1,71.24,71.24,,10.33,10.33,0.0,0.0,0.0,0.0
141,1063,2013-04-22,17,885.1599999999999,52.06823529411764,20.84214247483153,324.86,19.109411764705882,0.0,0.0,0.0,0.0
141,1075,2013-04-22,1,142.12,142.12,,0.0,0.0,0.0,0.0,0.0,0.0
142,30,2013-08-10,197,10724.18000000001,54.437461928934056,30.116945847791374,2472.3799999999997,12.550152284263957,10.69,0.05426395939086294,1.0,0.005076142131979695
142,220,2013-08-10,5,178.1,35.62,0.0,48.089999999999996,9.617999999999999,0.0,0.0,0.0,0.0
142,468,2013-03-11,1,99.38,99.38,,0.0,0.0,0.0,0.0,0.0,0.0
142,497,2013-08-10,1,81.57,81.57,,3.56,3.56,0.0,0.0,0.0,0.0
142,520,2013-03-11,6,418.54,69.75666666666667,23.06585499535334,174.18,29.03,0.0,0.0,0.0,0.0
142,592,2013-08-10,1,71.24,71.24,,35.26,35.26,0.0,0.0,0.0,0.0
142,672,2013-05-19,1,56.28,56.28,,0.0,0.0,0.0,0.0,0.0,0.0
142,788,2013-03-11,1,35.62,35.62,,21.02,21.02,0.0,0.0,0.0,0.0
142,789,2013-08-10,1,35.62,35.62,,21.02,21.02,0.0,0.0,0.0,0.0
142,870,2013-03-11,3,248.63,82.87666666666667,10.692526985391865,145.69,48.56333333333333,0.0,0.0,0.0,0.0
143,6,2013-02-16,34,2997.76,88.16941176470588,44.38652538785988,592.0,17.41176470588235,0.0,0.0,0.0,0.0
143,22,2013-05-19,77,6707.939999999998,87.11610389610387,44.245823803996764,2625.8599999999997,34.10207792207792,0.0,0.0,0.0,0.0
143,23,2013-05-19,18,1928.45,107.13611111111112,65.21513935915485,527.53,29.307222222222222,0.0,0.0,0.0,0.0
143,31,2013-08-10,101,8291.619999999999,82.09524752475247,43.19862029264498,3175.4200000000005,31.439801980198023,0.0,0.0,0.0,0.0
143,32,2013-08-10,21,2372.62,112.98190476190476,63.49208546102795,598.77,28.512857142857143,0.0,0.0,0.0,0.0
143,33,2013-08-10,17,1961.9199999999998,115.4070588235294,49.25550359664211,735.5500000000001,43.267647058823535,0.0,0.0,0.0,0.0
143,226,2013-08-10,1,33.84,33.84,,0.0,0.0,0.0,0.0,0.0,0.0
143,526,2013-08-10,8,533.9399999999999,66.74249999999999,5.157952943894368,49.849999999999994,6.231249999999999,0.0,0.0,0.0,0.0
143,539,2013-08-10,5,427.08000000000004,85.41600000000001,31.900126645516625,240.42999999999998,48.086,0.0,0.0,0.0,0.0
143,624,2013-08-10,2,273.91999999999996,136.95999999999998,7.806458864299489,99.02,49.51,0.0,0.0,0.0,0.0
143,726,2013-05-19,26,1392.0199999999995,53.53923076923075,22.99982433377732,581.63,22.370384615384616,0.0,0.0,0.0,0.0
143,789,2013-08-10,9,528.9300000000001,58.77000000000001,46.01012497266227,136.06,15.117777777777778,0.0,0.0,0.0,0.0
143,812,2013-02-16,1,142.12,142.12,,0.0,0.0,0.0,0.0,0.0,0.0
143,1063,2013-02-16,2,160.29,80.145,37.780715318797235,30.990000000000002,15.495000000000001,0.0,0.0,0.0,0.0
144,24,2013-05-19,91,15278.839999999997,167.89934065934062,84.92405600564149,1426.5699999999997,15.676593406593403,0.0,0.0,0.0,0.0
144,91,2013-02-16,19,854.88,44.99368421052632,16.114984128142737,404.6199999999999,21.295789473684206,0.0,0.0,0.0,0.0
144,96,2013-02-16,5,172.39,34.477999999999994,1.7486051584048348,3.92,0.784,0.0,0.0,0.0,0.0
144,136,2013-05-19,1,117.19,117.19,,24.93,24.93,0.0,0.0,0.0,0.0
144,141,2013-05-19,18,1350.03,75.00166666666667,21.850829907512868,327.3099999999999,18.183888888888884,0.0,0.0,0.0,0.0
144,156,2013-05-19,1,89.05,89.05,,38.83,38.83,0.0,0.0,0.0,0.0
144,234,2013-08-10,4,398.58,99.645,11.460207967862827,21.38,5.345,0.0,0.0,0.0,0.0
144,236,2013-08-10,1,177.74,177.74,,35.62,35.62,0.0,0.0,0.0,0.0
144,510,2013-08-10,2,380.42,190.21,32.73904396893716,167.06,83.53,0.0,0.0,0.0,0.0
144,755,2013-02-16,4,569.2,142.3,40.922587080160675,198.76,49.69,0.0,0.0,0.0,0.0
144,922,2013-02-16,1,88.69,88.69,,0.0,0.0,0.0,0.0,0.0,0.0
144,1005,2013-08-10,1,70.88,70.88,,0.0,0.0,0.0,0.0,0.0,0.0
144,1064,2013-08-10,1,42.39,42.39,,21.37,21.37,0.0,0.0,0.0,0.0
145,585,2013-02-16,3,222.62,74.20666666666666,2.8809778432562387,0.0,0.0,0.0,0.0,0.0,0.0
145,598,2013-02-16,3,254.32999999999998,84.77666666666666,19.286789088216146,63.05,21.016666666666666,0.0,0.0,0.0,0.0
145,604,2013-02-16,2,133.94,66.97,0.0,61.98,30.99,0.0,0.0,0.0,0.0
145,671,2013-09-07,2,356.2,178.1,0.0,98.32,49.16,0.0,0.0,0.0,0.0
145,721,2013-09-07,1,106.5,106.5,,0.0,0.0,0.0,0.0,0.0,0.0
145,806,2013-02-16,1,213.36,213.36,,213.36,213.36,0.0,0.0,0.0,0.0
145,841,2013-09-07,2,62.7,31.35,0.0,12.12,6.06,0.0,0.0,0.0,0.0
145,960,2013-05-19,3,384.34,128.11333333333332,86.57944636767628,7.48,2.4933333333333336,0.0,0.0,0.0,0.0
146,511,2013-02-16,1,53.43,53.43,,24.58,24.58,0.0,0.0,0.0,0.0
148,22,2013-05-19,35,2722.089999999998,77.77399999999994,27.6448333860267,1567.6200000000001,44.78914285714286,0.0,0.0,0.0,0.0
148,185,2013-08-10,2,84.77,42.385,10.076271631908302,11.75,5.875,0.0,0.0,0.0,0.0
148,211,2013-08-10,1,106.86,106.86,,159.22,159.22,0.0,0.0,0.0,0.0
148,220,2013-08-10,2,89.04,44.52,0.0,2.84,1.42,0.0,0.0,0.0,0.0
148,592,2013-08-10,1,106.5,106.5,,0.0,0.0,0.0,0.0,0.0,0.0
148,789,2013-08-10,1,71.24,71.24,,56.28,56.28,0.0,0.0,0.0,0.0
148,886,2013-08-10,1,59.49,59.49,,11.4,11.4,0.0,0.0,0.0,0.0
148,1045,2013-05-19,2,105.78999999999999,52.894999999999996,24.93965617244953,53.42999999999999,26.714999999999996,0.0,0.0,0.0,0.0
148,1064,2013-08-10,1,35.62,35.62,,28.14,28.14,0.0,0.0,0.0,0.0
149,8,2013-02-16,90,10623.200000000003,118.03555555555559,74.19126388062642,3502.8300000000004,38.92033333333334,0.0,0.0,0.0,0.0
149,23,2013-05-19,7,635.46,90.78,53.518439501415465,10.33,1.4757142857142858,0.0,0.0,0.0,0.0
149,44,2013-10-21,5,646.15,129.23,1.5610092888897311,5.7,1.1400000000000001,0.0,0.0,0.0,0.0
149,177,2013-08-10,2,206.24,103.12,45.08512836845427,198.76,99.38,0.0,0.0,0.0,0.0
149,415,2013-10-21,29,3573.05,123.20862068965518,41.67523474303054,1822.3500000000001,62.8396551724138,0.0,0.0,0.0,0.0
149,468,2013-08-10,7,665.38,95.05428571428571,30.872407236421143,405.7,57.957142857142856,0.0,0.0,0.0,0.0
149,514,2013-08-10,3,231.89000000000001,77.29666666666667,36.21713590737585,23.15,7.716666666666666,0.0,0.0,0.0,0.0
149,522,2013-10-21,4,243.65,60.9125,7.454128050952705,171.69000000000003,42.92250000000001,0.0,0.0,0.0,0.0
149,580,2013-10-21,1,53.43,53.43,,53.07,53.07,0.0,0.0,0.0,0.0
149,598,2013-02-16,3,197.7,65.89999999999999,5.9476297800047995,21.009999999999998,7.003333333333333,0.0,0.0,0.0,0.0
149,624,2013-02-16,2,168.48000000000002,84.24000000000001,6.802367235014586,31.7,15.85,0.0,0.0,0.0,0.0
149,624,2013-08-10,2,168.48000000000002,84.24000000000001,6.802367235014586,31.7,15.85,0.0,0.0,0.0,0.0
149,878,2013-10-21,1,31.35,31.35,,25.29,25.29,0.0,0.0,0.0,0.0
149,1069,2013-10-21,1,89.05,89.05,,95.82,95.82,0.0,0.0,0.0,0.0
149,1109,2013-10-21,3,178.47,59.49,0.0,19.23,6.41,0.0,0.0,0.0,0.0
150,42,2013-10-21,153,16456.470000000012,107.55862745098047,109.24998265722388,1386.2999999999995,9.060784313725486,374.71,2.4490849673202613,7.0,0.0457516339869281
150,43,2013-10-21,153,16456.470000000012,107.55862745098047,109.24998265722388,1386.2999999999995,9.060784313725486,374.71,2.4490849673202613,7.0,0.0457516339869281
150,44,2013-10-21,10,1681.62,168.16199999999998,137.601990844771,246.49,24.649,14.25,1.425,1.0,0.1
150,62,2013-02-16,4,997.36,249.34,99.30623578943401,69.47,17.3675,0.0,0.0,0.0,0.0
150,98,2013-02-16,2,201.95999999999998,100.97999999999999,47.60242850947837,10.68,5.34,0.0,0.0,0.0,0.0
150,118,2013-05-19,1,85.13,85.13,,7.12,7.12,0.0,0.0,0.0,0.0
150,137,2013-05-19,1,86.2,86.2,,6.06,6.06,0.0,0.0,0.0,0.0
150,180,2013-08-10,1,228.68,228.68,,16.03,16.03,0.0,0.0,0.0,0.0
150,199,2013-08-10,4,281.75,70.4375,39.98452065070515,29.92,7.48,0.0,0.0,0.0,0.0
150,219,2013-08-10,2,131.44,65.72,20.902076451874347,13.89,6.945,0.0,0.0,0.0,0.0
150,270,2013-07-15,1,128.94,128.94,,86.2,86.2,0.0,0.0,0.0,0.0
150,415,2013-10-21,23,4830.429999999999,210.01869565217388,100.20888888645409,2690.39,116.97347826086956,89.05,3.8717391304347823,1.0,0.043478260869565216
150,465,2013-05-19,11,1002.0,91.0909090909091,29.15777441937071,240.07,21.824545454545454,0.0,0.0,0.0,0.0
150,483,2013-05-19,10,3228.9399999999996,322.89399999999995,154.9745981479259,128.23,12.822999999999999,19.59,1.959,1.0,0.1
150,483,2013-08-10,10,3228.9399999999996,322.89399999999995,154.9745981479259,128.23,12.822999999999999,19.59,1.959,1.0,0.1
150,494,2013-02-16,1,213.72,213.72,,13.54,13.54,0.0,0.0,0.0,0.0
150,515,2013-05-19,1,35.62,35.62,,78.01,78.01,0.0,0.0,0.0,0.0
150,522,2013-10-21,3,251.48000000000002,83.82666666666667,32.51176761317867,96.53,32.17666666666667,0.0,0.0,0.0,0.0
150,549,2013-07-15,2,443.12,221.56,0.0,147.46,73.73,0.0,0.0,0.0,0.0
150,571,2013-04-22,1,106.5,106.5,,32.06,32.06,0.0,0.0,0.0,0.0
150,586,2013-05-19,4,295.28,73.82,2.4761663918242696,0.0,0.0,0.0,0.0,0.0,0.0
150,604,2013-02-16,23,1409.8399999999995,61.297391304347805,33.66128774847118,51.3,2.2304347826086954,0.0,0.0,0.0,0.0
150,655,2013-07-15,1,95.82,95.82,,0.0,0.0,0.0,0.0,0.0,0.0
150,666,2013-07-15,1,95.11,95.11,,0.0,0.0,0.0,0.0,0.0,0.0
150,669,2013-04-22,1,141.77,141.77,,0.0,0.0,0.0,0.0,0.0,0.0
150,681,2013-05-19,2,298.14,149.07,70.27227191431909,0.0,0.0,0.0,0.0,0.0,0.0
150,688,2013-07-15,7,849.52,121.36,39.323160266353625,66.96,9.565714285714284,0.0,0.0,0.0,0.0
150,705,2013-08-10,3,522.19,174.06333333333336,95.57375023160562,56.99,18.996666666666666,0.0,0.0,0.0,0.0
150,744,2013-05-19,3,267.15,89.05,0.0,41.67,13.89,0.0,0.0,0.0,0.0
150,744,2013-10-21,3,267.15,89.05,0.0,41.67,13.89,0.0,0.0,0.0,0.0
150,786,2013-05-19,1,92.26,92.26,,14.25,14.25,0.0,0.0,0.0,0.0
150,802,2013-08-10,8,610.8799999999999,76.35999999999999,25.922211104985404,217.28999999999996,27.161249999999995,0.0,0.0,0.0,0.0
150,869,2013-08-10,2,326.99,163.495,30.228814895724906,89.05,44.525,0.0,0.0,0.0,0.0
150,878,2013-10-21,8,429.24,53.655,32.36560917305369,137.13,17.14125,0.0,0.0,0.0,0.0
150,902,2013-02-16,3,489.41999999999996,163.14,80.25532007287741,41.32000000000001,13.773333333333335,0.0,0.0,0.0,0.0
150,913,2013-04-22,1,32.06,32.06,,29.92,29.92,12.47,12.47,1.0,1.0
150,942,2013-08-10,1,60.2,60.2,,0.0,0.0,17.81,17.81,1.0,1.0
150,971,2013-04-22,1,67.32,67.32,,10.69,10.69,0.0,0.0,0.0,0.0
150,983,2013-02-16,10,872.6899999999998,87.26899999999998,5.632016512759884,121.11,12.111,0.0,0.0,0.0,0.0
150,1012,2013-04-22,1,98.67,98.67,,32.77,32.77,0.0,0.0,0.0,0.0
150,1018,2013-02-16,1,213.36,213.36,,0.0,0.0,0.0,0.0,0.0,0.0
150,1099,2013-04-22,4,255.04,63.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,1109,2013-10-21,23,2506.5800000000004,108.9817391304348,50.34161261296968,151.37000000000003,6.581304347826088,0.0,0.0,0.0,0.0
151,23,2013-05-19,92,21977.099999999984,238.88152173913025,235.5967978566267,1077.1499999999999,11.708152173913042,0.0,0.0,0.0,0.0
151,119,2013-05-19,2,95.1,47.55,0.2545584412271567,39.540000000000006,19.770000000000003,0.0,0.0,0.0,0.0
151,287,2013-03-11,1,213.36,213.36,,0.0,0.0,0.0,0.0,0.0,0.0
151,319,2012-08-12,2,178.1,89.05,0.0,74.09,37.045,0.0,0.0,0.0,0.0
151,351,2012-11-19,4,162.06,40.515,4.681321038624321,66.6,16.65,0.0,0.0,0.0,0.0
151,352,2012-08-12,4,162.06,40.515,4.681321038624321,66.60000000000001,16.650000000000002,0.0,0.0,0.0,0.0
151,468,2012-11-19,19,3124.5499999999997,164.45,65.34285797919226,522.9300000000001,27.522631578947372,0.0,0.0,0.0,0.0
151,468,2013-03-11,26,4236.95,162.95961538461538,56.28006677187008,651.1600000000001,25.044615384615387,0.0,0.0,0.0,0.0
151,520,2013-03-11,5,482.65,96.53,14.55828286577782,131.44,26.288,0.0,0.0,0.0,0.0
151,564,2012-08-12,2,267.15,133.575,62.96785886466205,91.53999999999999,45.769999999999996,0.0,0.0,0.0,0.0
151,600,2013-08-10,2,143.2,71.6,6.547808793787439,9.26,4.63,0.0,0.0,0.0,0.0
151,625,2013-05-19,3,201.96999999999997,67.32333333333332,6.783865662978102,96.17,32.056666666666665,0.0,0.0,0.0,0.0
151,672,2013-05-19,8,639.3700000000001,79.92125000000001,31.603470169994218,95.46000000000001,11.932500000000001,0.0,0.0,0.0,0.0
151,691,2013-03-11,7,887.6500000000001,126.80714285714286,22.491655277966036,0.0,0.0,0.0,0.0,0.0,0.0
151,692,2013-05-19,5,606.96,121.39200000000001,19.037944216747775,0.0,0.0,0.0,0.0,0.0,0.0
151,705,2013-02-16,9,1014.81,112.75666666666666,17.591702589573305,96.17,10.685555555555556,0.0,0.0,0.0,0.0
151,705,2013-03-11,9,1014.81,112.75666666666666,17.591702589573305,96.17,10.685555555555556,0.0,0.0,0.0,0.0
151,755,2013-02-16,2,334.11,167.055,35.263415177773126,49.87,24.935,0.0,0.0,0.0,0.0
151,788,2013-03-11,4,178.1,44.525,17.809999999999995,105.08999999999999,26.272499999999997,0.0,0.0,0.0,0.0
151,870,2013-03-11,1,177.74,177.74,,42.74,42.74,0.0,0.0,0.0,0.0
151,882,2013-02-16,1,106.5,106.5,,17.81,17.81,0.0,0.0,0.0,0.0
151,902,2013-02-16,14,2355.56,168.25428571428571,92.60508448528878,197.33000000000004,14.095000000000002,0.0,0.0,0.0,0.0
151,960,2013-05-19,2,142.48,71.24,0.0,55.56,27.78,0.0,0.0,0.0,0.0
151,1058,2013-02-16,1,249.34,249.34,,34.91,34.91,0.0,0.0,0.0,0.0
151,1110,2013-02-16,1,106.5,106.5,,7.12,7.12,0.0,0.0,0.0,0.0
151,1112,2013-05-19,1,170.62,170.62,,0.0,0.0,0.0,0.0,0.0,0.0
152,338,2012-08-12,1,28.14,28.14,,14.25,14.25,0.0,0.0,0.0,0.0
152,445,2012-10-08,3,454.52,151.50666666666666,65.60431108801717,0.0,0.0,0.0,0.0,0.0,0.0
152,597,2012-10-08,8,980.24,122.53,1.9029000424164622,0.0,0.0,0.0,0.0,0.0,0.0
152,619,2012-10-08,1,71.24,71.24,,67.32,67.32,0.0,0.0,0.0,0.0
152,800,2012-10-08,1,99.38,99.38,,0.0,0.0,0.0,0.0,0.0,0.0
152,982,2012-10-08,19,653.31,34.38473684210526,20.72266214355167,257.50000000000006,13.552631578947372,17.81,0.9373684210526315,1.0,0.05263157894736842
153,23,2013-05-19,50,5080.409999999999,101.60819999999998,48.14660149449167,650.4000000000001,13.008000000000003,187.0,3.74,6.0,0.12
153,37,2013-09-16,4,194.46999999999997,48.61749999999999,26.715,0.0,0.0,0.0,0.0,0.0,0.0
153,135,2013-05-19,3,80.86,26.953333333333333,2.055366958315069,46.31,15.436666666666667,0.0,0.0,0.0,0.0
153,189,2013-08-10,1,106.5,106.5,,64.12,64.12,0.0,0.0,0.0,0.0
153,241,2013-09-16,5,175.97,35.194,4.514446809964649,42.739999999999995,8.547999999999998,0.0,0.0,0.0,0.0
153,347,2012-12-17,2,102.22999999999999,51.114999999999995,3.2739043968937143,25.29,12.645,0.0,0.0,0.0,0.0
153,349,2012-08-12,3,113.63,37.876666666666665,3.9086613224137685,20.66,6.886666666666667,0.0,0.0,0.0,0.0
153,432,2013-09-16,1,35.26,35.26,,0.0,0.0,0.0,0.0,0.0,0.0
153,492,2013-09-16,3,168.48,56.16,11.656088537755705,53.07,17.69,37.4,12.466666666666667,2.0,0.6666666666666666
153,518,2013-09-16,1,71.24,71.24,,24.58,24.58,0.0,0.0,0.0,0.0
153,586,2013-05-19,1,40.61,40.61,,0.0,0.0,12.47,12.47,1.0,1.0
153,601,2013-05-19,2,118.98,59.49,0.0,23.5,11.75,0.0,0.0,0.0,0.0
153,624,2013-08-10,1,66.97,66.97,,57.35,57.35,0.0,0.0,0.0,0.0
153,684,2013-08-10,1,106.5,106.5,,0.0,0.0,35.62,35.62,1.0,1.0
153,726,2013-09-07,1,35.62,35.62,,13.89,13.89,0.0,0.0,0.0,0.0
153,792,2013-02-16,3,586.65,195.54999999999998,30.847824882801678,319.51,106.50333333333333,0.0,0.0,0.0,0.0
153,801,2013-09-16,1,71.24,71.24,,49.51,49.51,35.62,35.62,1.0,1.0
153,807,2013-02-16,1,156.37,156.37,,0.0,0.0,17.81,17.81,1.0,1.0
153,811,2013-09-16,2,236.16000000000003,118.08000000000001,33.9976940394492,35.62,17.81,12.47,6.235,1.0,0.5
153,841,2013-09-07,1,37.4,37.4,,0.0,0.0,0.0,0.0,0.0,0.0
153,842,2013-09-07,4,547.12,136.78,3.5600000000000023,0.0,0.0,142.48,35.62,3.0,0.75
153,843,2013-09-07,4,547.12,136.78,3.5600000000000023,0.0,0.0,142.48,35.62,3.0,0.75
154,24,2013-05-19,74,10509.610000000004,142.02175675675682,87.3614419407522,2146.81,29.010945945945945,55.209999999999994,0.746081081081081,2.0,0.02702702702702703
154,33,2013-08-10,84,12174.470000000001,144.93416666666667,84.97275837327074,2561.0699999999983,30.488928571428552,55.209999999999994,0.6572619047619047,2.0,0.023809523809523808
154,136,2013-05-19,6,617.6499999999999,102.94166666666665,32.40550719656562,377.2,62.86666666666667,0.0,0.0,0.0,0.0
154,166,2013-05-19,10,546.7599999999999,54.67599999999999,0.8598216869405736,72.3,7.2299999999999995,0.0,0.0,0.0,0.0
154,240,2013-08-10,1,170.62,170.62,,0.0,0.0,0.0,0.0,0.0,0.0
154,259,2013-08-26,3,2421.08,807.0266666666666,10.282608294267195,142.48,47.49333333333333,0.0,0.0,0.0,0.0
154,434,2013-05-19,8,269.29999999999995,33.662499999999994,15.319254690934358,0.0,0.0,0.0,0.0,0.0,0.0
154,455,2013-08-26,3,74.45,24.816666666666666,9.28982418204636,0.0,0.0,0.0,0.0,0.0,0.0
154,527,2013-10-21,1,67.32,67.32,,3.56,3.56,0.0,0.0,0.0,0.0
154,596,2013-10-21,12,1290.1699999999998,107.51416666666665,9.931493029141125,146.39999999999998,12.199999999999998,0.0,0.0,0.0,0.0
154,604,2013-02-16,4,302.77,75.6925,11.922811119865989,165.99,41.4975,0.0,0.0,0.0,0.0
154,612,2013-10-21,2,213.0,106.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,664,2013-08-26,1,302.41,302.41,,53.43,53.43,71.24,71.24,1.0,1.0
154,672,2013-05-19,2,115.77000000000001,57.885000000000005,2.2698127676088156,6.41,3.205,0.0,0.0,0.0,0.0
154,689,2013-08-26,5,2455.98,491.196,88.69308473607171,178.1,35.62,0.0,0.0,0.0,0.0
154,736,2013-10-21,1,178.1,178.1,,49.16,49.16,0.0,0.0,0.0,0.0
154,744,2013-10-21,1,89.05,89.05,,6.77,6.77,0.0,0.0,0.0,0.0
154,878,2013-10-21,23,1772.4499999999996,77.06304347826085,38.3935927934458,662.8499999999998,28.819565217391297,0.0,0.0,0.0,0.0
154,934,2013-08-26,101,3314.809999999999,32.819900990099,19.597506142111527,24.919999999999998,0.2467326732673267,0.0,0.0,0.0,0.0
154,960,2013-05-19,6,320.58,53.43,19.509877498334014,60.92999999999999,10.155,0.0,0.0,0.0,0.0
154,1069,2013-10-21,1,167.06,167.06,,17.81,17.81,0.0,0.0,0.0,0.0
154,1109,2013-10-21,4,279.27,69.8175,7.834999999999993,24.93,6.2325,0.0,0.0,0.0,0.0
155,18,2013-03-11,5,490.84000000000003,98.168,29.40804175731529,126.8,25.36,0.0,0.0,0.0,0.0
155,19,2013-03-11,5,810.3599999999999,162.07199999999997,56.552769339794494,63.05,12.61,0.0,0.0,0.0,0.0
155,40,2013-10-08,6,854.8799999999999,142.48,69.72554309576944,85.85,14.308333333333332,0.0,0.0,0.0,0.0
155,124,2013-05-19,3,533.22,177.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,164,2013-05-19,2,234.38,117.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,434,2013-05-19,3,91.89,30.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,468,2013-03-11,1,138.56,138.56,,0.0,0.0,0.0,0.0,0.0,0.0
155,514,2013-08-10,1,117.19,117.19,,3.56,3.56,0.0,0.0,0.0,0.0
155,530,2013-05-19,1,131.44,131.44,,0.0,0.0,0.0,0.0,0.0,0.0
155,567,2013-09-16,5,681.76,136.352,55.059370410494154,0.0,0.0,0.0,0.0,0.0,0.0
155,574,2013-09-16,2,142.48,71.24,0.0,70.52,35.26,0.0,0.0,0.0,0.0
155,578,2013-03-11,4,297.8,74.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
